_link,id,tag,date,ocid,Payment Mode,initiationType,fiscal_year,buyer_name,tender_id,tender_stage,tender_title,tender_allowTwoStageTender,tender_status,tender_submissionMethodDetails,tender_procurementMethod,tender_mainProcurementCategory,tender_contractType,tender_numberOfTenderers,tender_datePublished,tender_allowPreferentialBidder,tender_externalReference,tender_value_amount,tender_bidOpening_date,tender_tenderPeriod_durationInDays,tenderclassification_description
id-13.463,ocds-kjhdrl-2018_BoTC_8764_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_8764_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_8764_1,AOC,"Construction of Dining Hall, Foot Coat, Drainage System and Pucca approach Road inside District Jail, Kokrajhar in Kokrajhar District.",No,NA,NA,Open Tender,Works,Item Rate,3,2018-09-29 15:00:00,No,TN-111/3,2966555,12-10-2018 11:00,180,Civil Works
id-13.464,ocds-kjhdrl-2018_BoTC_8785_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_8785_1,Offline,tender,2017-2018,Bodoland Territorial Council,2018_BoTC_8785_1,Technical Evaluation,CRD/2018-19/20,No,NA,NA,Open Tender,Works,Item Rate,2,2018-01-10 10:30:00,No,CRD/4 of 2018-19,2922886,12-10-2018 11:30,180,Civil Works
id-13.465,ocds-kjhdrl-2018_BoTC_8859_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_8859_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_8859_1,Financial Evaluation,Const of road with CC Block from No 2 Phuhurabari village road under SOPD 18-19,No,NA,NA,Open Tender,Works,Item Rate,2,2018-04-10 10:30:00,No,DPRD/BTC/SOPD/Udal-69/2018/08,6388346,25-10-2018 14:00,180,Civil Works
id-13.466,ocds-kjhdrl-2018_BoTC_8959_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_8959_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_8959_1,AOC,"Repairing of staff Qtr. (Drs. and Staffs) with Earth filling in compound at Subhaijhar State Dispensary Hospital, in chirang Districts.",No,NA,NA,Open Tender,Works,Item Rate,3,2018-11-10 15:30:00,No,TN-313/4,2760823,25-10-2018 11:00,180,Civil Works
id-13.467,ocds-kjhdrl-2018_BoTC_9061_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_9061_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_9061_1,AOC,"Construction of road from Amguri Chawk via Nayabasti to Amguri SSB Camp with 2.00m Slab Culvert 2 Nos. and 6.00m Slab Culvert 2 Nos. 196.20 Lakh Phase-III, under BADP (SCA) for the year 2018-19",No,NA,NA,Open Tender,Works,Item Rate,3,2018-10-15 15:00:00,No,TN-217/1,5689510,24-10-2018 11:00,180,Civil Works
id-13.468,ocds-kjhdrl-2018_BoTC_9154_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_9154_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_9154_1,Technical Evaluation,CRD/2018-19/22,No,NA,NA,Open Tender,Works,Item Rate,2,2018-10-27 16:00:00,No,CRD/5 of 2018-19,2231683,14-11-2018 11:30,180,Civil Works
id-13.469,ocds-kjhdrl-2018_BoTC_9275_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_9275_1,Offline,tender,2017-2018,Bodoland Territorial Council,2018_BoTC_9275_1,AOC,Restoration/Repairs of Shyam Charanerkuti to Debattar Khopati road from Ch.0.00m to 2000.00m under SOPD for the year 2018-19,No,NA,NA,Open Tender,Works,Item Rate,3,2018-03-11 15:00:00,No,TN-115/4,5264758,28-11-2018 15:30,180,Civil Works
id-13.470,ocds-kjhdrl-2018_BoTC_9319_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_9319_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_9319_1,AOC,Improvement/construction of road from Umanagar to Soragaon under SOPD for the year 2018-19,No,NA,NA,Open Tender,Works,Item Rate,3,2018-05-11 9:00:00,No,TN-115/18,5286300,28-11-2018 15:30,180,Civil Works
id-13.471,ocds-kjhdrl-2018_BoTC_9327_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_9327_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_9327_1,AOC,Improvement/construction of N.T. Road Patgaon under SOPD for the year 2018-19,No,NA,NA,Open Tender,Works,Item Rate,3,2018-05-11 9:00:00,No,TN-115/26,8186266,28-11-2018 15:30,180,Civil Works
id-13.472,ocds-kjhdrl-2018_BoTC_9337_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_9337_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_9337_1,Financial Evaluation,Construction of C.C. Block of road,No,NA,NA,Open Tender,Works,Works,3,2018-06-11 10:30:00,No,BTC/SCDB/10/2018,9346000,17-11-2018 16:35,180,Civil Works – Roads
id-13.473,ocds-kjhdrl-2018_BoTC_9345_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_9345_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_9345_1,AOC,Construction of  Road from Barpeta Nepali Dorji Basti to Kalbari Block Road  under SOPD for the year 2018-19 in Sorbhag LAC. (Providing ICBP),No,NA,NA,Open Tender,Works,Item Rate,3,2018-05-11 9:00:00,No,TN-220/8,7593817,01-12-2018 11:00,180,Civil Works
id-13.474,ocds-kjhdrl-2018_BoTC_9355_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_9355_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_9355_1,AOC,Construction of  Road from Hatijan to Forest Beat Office Via Suren Goyary house  under SOPD for the year 2018-19. (Providing ICBP),No,NA,NA,Open Tender,Works,Item Rate,3,2018-05-11 9:00:00,No,TN-220/18,8634161,01-12-2018 11:00,180,Civil Works
id-13.475,ocds-kjhdrl-2018_BoTC_9382_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_9382_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_9382_1,To be Opened,Improvement of road from Bijni Kuklung road to Ward No. 2(Municipal road ) under SOPD for the year 2018-2019.,No,NA,NA,Open Tender,Works,Item Rate,0,2018-05-11 15:00:00,No,TN-316/10,2085790,05-12-2018 11:00,180,Civil Works
id-13.476,ocds-kjhdrl-2018_BoTC_9414_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_9414_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_9414_1,AOC,Construction of (ICBP) Road from Bogidwara village Tiniali to Bhatamari L.P. School.,No,NA,NA,Open Tender,Works,Item Rate,3,2018-06-11 9:00:00,No,TN-311/2 Retender,2999953,15-11-2018 11:00,180,Civil Works
id-13.477,ocds-kjhdrl-2018_BoTC_9576_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_9576_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_9576_1,Financial Evaluation,Construction of Bus Stand,No,NA,NA,Open Tender,Works,Works,2,2018-12-11 10:30:00,No,KTC.11/E-Tender/03/2018,2500000,23-11-2018 16:30,180,Civil Works
id-13.478,ocds-kjhdrl-2018_BoTC_9911_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BoTC_9911_1,Offline,tender,2018-2019,Bodoland Territorial Council,2018_BoTC_9911_1,Financial Evaluation,SOPD(CD)30 of 2018-19,No,NA,NA,Open Tender,Works,Works,3,2018-11-19 15:00:00,No,"No. BTC/CD-199/2017-18/6, Dtd 02/07/2018",4950495,26-11-2018 16:30,120,Civil Works
id-13.479,ocds-kjhdrl-2018_BTC_10101_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_10101_1,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_10101_1,AOC,TN_243_1,No,NA,NA,Open Tender,Works,Item Rate,2,2018-11-27 10:30:00,No,ACE36/UDL(RB)/FASFC/18-19/36,9253272,14-12-2018 14:00,180,Civil Works
id-13.480,ocds-kjhdrl-2018_BTC_10216_3-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_10216_3,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_10216_3,AOC,TN_254_3,No,NA,NA,Open Tender,Works,Item Rate,2,2018-05-12 18:55:00,No,ACE-05/CHN/IFB/2018-19/107,6399998,19-12-2018 14:00,180,Civil Works
id-13.481,ocds-kjhdrl-2018_BTC_10243_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_10243_2,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_10243_2,AOC,TN_262_02,No,NA,NA,Open Tender,Works,Item Rate,3,2018-07-12 9:30:00,No,27/TECH/KOJ/IFB/2016-17/167,8459135,12-12-2018 15:00,180,Civil Works
id-13.482,ocds-kjhdrl-2018_BTC_10350_3-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_10350_3,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_10350_3,To be Opened,TN_255_3,No,NA,NA,Open Tender,Works,Item Rate,0,2018-10-12 18:00:00,No,ACE50/TECH/KOK(Bldg)/16-17/166,3289302,27-12-2018 14:15,180,Civil Works
id-13.483,ocds-kjhdrl-2018_BTC_10423_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_10423_1,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_10423_1,AOC,TN_267_01,No,NA,NA,Open Tender,Works,Item Rate,3,2018-12-15 9:00:00,No,ACE45/PWD/BTC/OTSG/18-19/110,87379186,04-01-2019 14:00,180,Civil Works
id-13.484,ocds-kjhdrl-2018_BTC_10451_4-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_10451_4,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_10451_4,AOC,TN_210_4,No,NA,NA,Open Tender,Works,Item Rate,2,2018-12-17 10:30:00,No,ACE35/TECH/UDL(RB/IFB/18-19/95,4420000,03-01-2019 14:00,180,Civil Works
id-13.485,ocds-kjhdrl-2018_BTC_10484_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_10484_1,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_10484_1,AOC,TN_No_269,No,NA,NA,Open Tender,Works,Item Rate,2,2018-12-17 18:00:00,No,ACE38/TECH/KOK(R/IFB/16-17/389,13185487,03-01-2019 14:15,180,Civil Works
id-13.486,ocds-kjhdrl-2018_BTC_10576_4-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_10576_4,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_10576_4,To be Opened,TN_274_iv,No,NA,NA,Open Tender,Works,Item Rate,0,2018-12-21 18:00:00,No,ACE29/TECH/MSLPR/PtI/16-17/321,2388491,18-01-2019 14:00,180,Civil Works
id-13.487,ocds-kjhdrl-2018_BTC_10667_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_10667_2,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_10667_2,AOC,TN_242_1,No,NA,NA,Open Tender,Works,Item Rate,3,2018-12-27 10:00:00,No,ACE36/UDL(RB)/FASFC/18-19/39,105726891,11-01-2019 14:00,180,Civil Works
id-13.488,ocds-kjhdrl-2018_BTC_4817_5-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_4817_5,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_4817_5,Financial Bid Opening,TN_365_5,No,NA,NA,Open Tender,Works,Item Rate,2,2018-05-01 16:00:00,No,ACE29/TECH/MSLPR/IFB/PtI/16-17,5328664,19-01-2018 14:00,180,Civil Works
id-13.489,ocds-kjhdrl-2018_BTC_4957_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_4957_2,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_4957_2,To be Opened,TN_366_b,No,NA,NA,Open Tender,Works,Item Rate,0,2018-11-01 13:00:00,No,ACE50/TECH/KOK(Bldg)/IFB/16-17,3731465,25-01-2018 14:00,180,Civil Works
id-13.490,ocds-kjhdrl-2018_BTC_5109_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_5109_1,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_5109_1,Financial Bid Opening,TN_373_1,No,NA,NA,Open Tender,Works,Item Rate,2,2018-01-19 18:15:00,No,ACE05/TECH/CHN/IFB/17-18/289,6087769,07-02-2018 14:00,180,Civil Works
id-13.491,ocds-kjhdrl-2018_BTC_5530_3-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_5530_3,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_5530_3,Financial Bid Opening,TN_352_3,No,NA,NA,Open Tender,Works,Item Rate,2,2018-05-02 10:30:00,No,ACE11/TECH/UDL(R/IFB/16-17/182,9130689,21-02-2018 14:00,180,Civil Works
id-13.492,ocds-kjhdrl-2018_BTC_5601_3-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_5601_3,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_5601_3,Financial Bid Opening,TN_260_2,No,NA,NA,Open Tender,Works,Item Rate,2,2018-07-02 11:30:00,No,ACE05/TECH/CHN/IFB/2017-18/305,16866855,22-02-2018 14:00,180,Civil Works
id-13.493,ocds-kjhdrl-2018_BTC_5680_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_5680_2,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_5680_2,To be Opened,TN_383_B,No,NA,NA,Open Tender,Works,Item Rate,0,2018-12-02 10:30:00,No,ACE29/TECH/MSLPR/IFB/PtI/16-17,9538508,27-02-2018 14:00,180,Civil Works
id-13.494,ocds-kjhdrl-2018_BTC_5757_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_5757_1,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_5757_1,Financial Bid Opening,TN_385_01,No,NA,NA,Open Tender,Works,Item Rate,2,2018-02-15 10:30:00,No,ACE50/TECH/KOK(Bldg/IFB/16-17/,2806865,02-03-2018 14:00,180,Civil Works
id-13.495,ocds-kjhdrl-2018_BTC_5769_3-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_5769_3,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_5769_3,AOC,TN_389_03,No,NA,NA,Open Tender,Works,Item Rate,2,2018-02-15 10:30:00,No,ACE50/TECH/KOK(Bldg/IFB/16-17/,26705669,28-02-2018 14:00,180,Civil Works
id-13.496,ocds-kjhdrl-2018_BTC_5908_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_5908_2,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_5908_2,AOC,TN_395_02,No,NA,NA,Open Tender,Works,Item Rate,2,2018-02-23 10:30:00,No,ACE-66/E-tender/BTC/16-17/133,12239680,06-03-2018 14:00,180,Civil Works
id-13.497,ocds-kjhdrl-2018_BTC_5951_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_5951_2,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_5951_2,To be Opened,TN_393_2,No,NA,NA,Open Tender,Works,Item Rate,3,2018-02-23 10:30:00,No,ACE38/TECH/KOK(R/IFB/16-17/258,13889118,23-03-2018 14:00,180,Civil Works
id-13.498,ocds-kjhdrl-2018_BTC_5989_4-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_5989_4,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_5989_4,Financial Bid Opening,TN_396_4,No,NA,NA,Open Tender,Works,Item Rate,2,2018-02-26 10:30:00,No,ACE50/TECH/KOK(Bldg)/IFB/16-17,3419920,17-03-2018 14:00,180,Civil Works
id-13.499,ocds-kjhdrl-2018_BTC_6041_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_6041_2,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_6041_2,AOC,TN_400_02,No,NA,NA,Open Tender,Works,Item Rate,2,2018-02-28 13:30:00,No,ACE38/TECH/KOK(R/IFB/16-17/268,7274376,13-03-2018 14:00,180,Civil Works
id-13.500,ocds-kjhdrl-2018_BTC_6334_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_6334_2,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_6334_2,To be Opened,TN_406_ii,No,NA,NA,Open Tender,Works,Item Rate,1,2018-03-16 10:30:00,No,ACE11/TECH/UDLG/IFB/Pt1/17-18,4045876,29-03-2018 16:30,180,Civil Works
id-13.501,ocds-kjhdrl-2018_BTC_6413_5-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_6413_5,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_6413_5,AOC,TN_398_05,No,NA,NA,Open Tender,Works,Item Rate,2,2018-03-21 9:00:00,No,ACE38/TECH/KOK(R/IFB/16-17/275,8029627,31-03-2018 14:30,180,Civil Works
id-13.502,ocds-kjhdrl-2018_BTC_6449_5-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_6449_5,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_6449_5,AOC,TN_417_05,No,NA,NA,Open Tender,Works,Item Rate,2,2018-03-23 10:30:00,No,ACE38/TECH/KOK(R/IFB/16-17/281,8719942,10-04-2018 14:00,180,Civil Works
id-13.503,ocds-kjhdrl-2018_BTC_6468_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_6468_2,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_6468_2,Financial Bid Opening,TN_413_ii,No,NA,NA,Open Tender,Works,Item Rate,2,2018-03-22 18:00:00,No,ACE29/TECH/MSLPR/IFB/PtI/17-18,3199953,06-04-2018 14:00,180,Civil Works
id-13.504,ocds-kjhdrl-2018_BTC_6523_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_6523_1,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_6523_1,Financial Bid Opening,TN_418_A,No,NA,NA,Open Tender,Works,Item Rate,2,2018-03-27 10:30:00,No,ACE101/TECH/BTC/BADP/11-12/86,4057125,10-04-2018 14:00,180,Civil Works
id-13.505,ocds-kjhdrl-2018_BTC_6609_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_6609_2,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_6609_2,AOC,TN_427_02,No,NA,NA,Open Tender,Works,Item Rate,2,2018-03-31 10:30:00,No,ACE27/TECH/KOK/IFB/2016-17/137,9759809,12-04-2018 14:00,180,Civil Works
id-13.506,ocds-kjhdrl-2018_BTC_6647_4-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_6647_4,Offline,tender,2017-2018,Bodoland Territorial Council-PWD,2018_BTC_6647_4,AOC,TN_425_4,No,NA,NA,Open Tender,Works,Item Rate,2,2018-03-04 10:30:00,No,ACE50/TECH/KOK(Bldg)/16-17/102,4943066,18-04-2018 14:00,180,Civil Works
id-13.507,ocds-kjhdrl-2018_BTC_6764_4-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_6764_4,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_6764_4,To be Opened,TN_07_4,No,NA,NA,Open Tender,Works,Item Rate,0,2018-10-04 10:30:00,No,ACE-05/CHN/IFB/2018-19/7,2545300,25-04-2018 14:00,180,Civil Works
id-13.508,ocds-kjhdrl-2018_BTC_6952_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_6952_2,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_6952_2,AOC,TN_08_2,No,NA,NA,Open Tender,Works,Item Rate,2,2018-04-21 15:00:00,No,ACE36/TECH/UDL(RB)/FASFC/18-19,3053656,05-05-2018 14:00,180,Civil Works
id-13.509,ocds-kjhdrl-2018_BTC_7008_1-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_7008_1,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_7008_1,Financial Bid Opening,Tender_No_15,No,NA,NA,Open Tender,Works,Item Rate,2,2018-04-26 15:00:00,No,ACE29/TECH/MSLPR/PtI/16-17/206,2682517,11-05-2018 14:00,180,Civil Works
id-13.510,ocds-kjhdrl-2018_BTC_7057_2-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_7057_2,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_7057_2,AOC,TN_21_02,No,NA,NA,Open Tender,Works,Item Rate,2,2018-04-05 10:30:00,No,ACE40/TECH/5thFC/Baksa/18-19/5,28195355,22-05-2018 14:00,180,Civil Works
id-13.511,ocds-kjhdrl-2018_BTC_7076_5-2022-09-29,compiled,2022-09-29,ocds-kjhdrl-2018_BTC_7076_5,Offline,tender,2018-2019,Bodoland Territorial Council-PWD,2018_BTC_7076_5,Financial Bid Opening,TN_19_5,No,NA,NA,Open Tender,Works,Item Rate,2,2018-05-05 10:30:00,No,ACE36/TECH/UDLRB/FASFC/18-19/4,2776026,22-05-2018 14:00,180,Civil Works
